id,trap_id,site,habitat,date_set,sample_round,notes,sp_code,count,family,genus,species
460,40,site_4,oak,2011-05-07,8,NA,p_pro,NA,Scarabaeidae,Peltotrupes,profundus or youngi
460,40,site_4,oak,2011-05-07,8,NA,b_for,NA,Scarabaeidae,Blackburneus,fordi
460,40,site_4,oak,2011-05-07,8,NA,a_lec,5,Scarabaeidae,Ateuchus,lecontei
460,40,site_4,oak,2011-05-07,8,NA,a_bic,NA,Scarabaeidae,Aphodius,bicolor
460,40,site_4,oak,2011-05-07,8,NA,a_cra,NA,Scarabaeidae,Aphodius,crassulus
460,40,site_4,oak,2011-05-07,8,NA,a_stu,NA,Scarabaeidae,Aphodius,stupidus
460,40,site_4,oak,2011-05-07,8,NA,m_pun,NA,Scarabaeidae,Melanocanthon,punctaticollis
460,40,site_4,oak,2011-05-07,8,NA,o_aci,NA,Scarabaeidae,Onthophagus,aciculatulus
460,40,site_4,oak,2011-05-07,8,NA,a_liv,NA,Scarabaeidae,Aphodius,lividus
460,40,site_4,oak,2011-05-07,8,NA,d_car,NA,Scarabaeidae,Dichotomius,carolinus
460,40,site_4,oak,2011-05-07,8,NA,o_con,NA,Scarabaeidae,Onthophagus,concinnus
460,40,site_4,oak,2011-05-07,8,NA,o_str,NA,Scarabaeidae,Onthophagus,striatulus floridanus
460,40,site_4,oak,2011-05-07,8,NA,a_cyl,NA,Scarabaeidae,Ataenius,cylindrus ?
460,40,site_4,oak,2011-05-07,8,NA,g_bla,NA,Scarabaeidae,Geotrupes,b. blackburnii
460,40,site_4,oak,2011-05-07,8,NA,o_pen,NA,Scarabaeidae,Onthophagus,pennsylvanicus
460,40,site_4,oak,2011-05-07,8,NA,a_rub,1,Scarabaeidae,Aphodius,rubeolus
460,40,site_4,oak,2011-05-07,8,NA,c_min,NA,Scarabaeidae,Copris,minutus
460,40,site_4,oak,2011-05-07,8,NA,c_vig,NA,Scarabaeidae,Canthon,vigilans
460,40,site_4,oak,2011-05-07,8,NA,b_pro,NA,Scarabaeidae,Boreocanthon,probus
460,40,site_4,oak,2011-05-07,8,NA,d_gib,NA,Scarabaeidae,Deltochilum,gibbosum gibbosum
460,40,site_4,oak,2011-05-07,8,NA,p_per,NA,Scarabaeidae,Pseudocanthon,perplexus
460,40,site_4,oak,2011-05-07,8,NA,h__,4,Histeridae,NA,NA
460,40,site_4,oak,2011-05-07,8,NA,sp1,NA,NA,NA,NA
460,40,site_4,oak,2011-05-07,8,NA,sp2,NA,NA,NA,NA
460,40,site_4,oak,2011-05-07,8,NA,unkno,NA,NA,NA,NA
461,41,site_5,oak,2011-05-07,8,NA,p_ign,NA,Scarabaeidae,Phanaeus,igneus floridanus
461,41,site_5,oak,2011-05-07,8,NA,b_dep,NA,Scarabaeidae,Boreocanthon,depressipennis
461,41,site_5,oak,2011-05-07,8,NA,o_tub,5,Scarabaeidae,Onthophagus,tuberculifrons
461,41,site_5,oak,2011-05-07,8,NA,o_okl,NA,Scarabaeidae,Onthophagus,oklahomensis (or pennsylvanicus oct-march)
461,41,site_5,oak,2011-05-07,8,NA,a_cam,2,Scarabaeidae,Aphodius,campestris
461,41,site_5,oak,2011-05-07,8,NA,o_hec,NA,Scarabaeidae,Onthophagus,hecate
461,41,site_5,oak,2011-05-07,8,NA,m_bis,NA,Scarabaeidae,Melanocanthon,bispinatus
461,41,site_5,oak,2011-05-07,8,NA,g_vir,NA,Scarabaeidae,Glaphyrocanthon,v. viridis
461,41,site_5,oak,2011-05-07,8,NA,p_pro,NA,Scarabaeidae,Peltotrupes,profundus or youngi
461,41,site_5,oak,2011-05-07,8,NA,b_for,NA,Scarabaeidae,Blackburneus,fordi
461,41,site_5,oak,2011-05-07,8,NA,a_lec,9,Scarabaeidae,Ateuchus,lecontei
461,41,site_5,oak,2011-05-07,8,NA,a_bic,NA,Scarabaeidae,Aphodius,bicolor
461,41,site_5,oak,2011-05-07,8,NA,a_cra,NA,Scarabaeidae,Aphodius,crassulus
461,41,site_5,oak,2011-05-07,8,NA,a_stu,NA,Scarabaeidae,Aphodius,stupidus
461,41,site_5,oak,2011-05-07,8,NA,m_pun,NA,Scarabaeidae,Melanocanthon,punctaticollis
461,41,site_5,oak,2011-05-07,8,NA,o_aci,NA,Scarabaeidae,Onthophagus,aciculatulus
461,41,site_5,oak,2011-05-07,8,NA,a_liv,NA,Scarabaeidae,Aphodius,lividus
461,41,site_5,oak,2011-05-07,8,NA,d_car,NA,Scarabaeidae,Dichotomius,carolinus
461,41,site_5,oak,2011-05-07,8,NA,o_con,NA,Scarabaeidae,Onthophagus,concinnus
461,41,site_5,oak,2011-05-07,8,NA,o_str,NA,Scarabaeidae,Onthophagus,striatulus floridanus
461,41,site_5,oak,2011-05-07,8,NA,a_cyl,NA,Scarabaeidae,Ataenius,cylindrus ?
461,41,site_5,oak,2011-05-07,8,NA,g_bla,NA,Scarabaeidae,Geotrupes,b. blackburnii
461,41,site_5,oak,2011-05-07,8,NA,o_pen,NA,Scarabaeidae,Onthophagus,pennsylvanicus
461,41,site_5,oak,2011-05-07,8,NA,a_rub,NA,Scarabaeidae,Aphodius,rubeolus
461,41,site_5,oak,2011-05-07,8,NA,c_min,NA,Scarabaeidae,Copris,minutus
461,41,site_5,oak,2011-05-07,8,NA,c_vig,NA,Scarabaeidae,Canthon,vigilans
461,41,site_5,oak,2011-05-07,8,NA,b_pro,NA,Scarabaeidae,Boreocanthon,probus
461,41,site_5,oak,2011-05-07,8,NA,d_gib,NA,Scarabaeidae,Deltochilum,gibbosum gibbosum
461,41,site_5,oak,2011-05-07,8,NA,p_per,NA,Scarabaeidae,Pseudocanthon,perplexus
461,41,site_5,oak,2011-05-07,8,NA,h__,2,Histeridae,NA,NA
461,41,site_5,oak,2011-05-07,8,NA,sp1,NA,NA,NA,NA
461,41,site_5,oak,2011-05-07,8,NA,sp2,NA,NA,NA,NA
461,41,site_5,oak,2011-05-07,8,NA,unkno,NA,NA,NA,NA
462,42,site_5,oak,2011-05-07,8,NA,p_ign,NA,Scarabaeidae,Phanaeus,igneus floridanus
462,42,site_5,oak,2011-05-07,8,NA,b_dep,NA,Scarabaeidae,Boreocanthon,depressipennis
462,42,site_5,oak,2011-05-07,8,NA,o_tub,10,Scarabaeidae,Onthophagus,tuberculifrons
462,42,site_5,oak,2011-05-07,8,NA,o_okl,NA,Scarabaeidae,Onthophagus,oklahomensis (or pennsylvanicus oct-march)
462,42,site_5,oak,2011-05-07,8,NA,a_cam,1,Scarabaeidae,Aphodius,campestris
462,42,site_5,oak,2011-05-07,8,NA,o_hec,NA,Scarabaeidae,Onthophagus,hecate
462,42,site_5,oak,2011-05-07,8,NA,m_bis,NA,Scarabaeidae,Melanocanthon,bispinatus
462,42,site_5,oak,2011-05-07,8,NA,g_vir,NA,Scarabaeidae,Glaphyrocanthon,v. viridis
462,42,site_5,oak,2011-05-07,8,NA,p_pro,NA,Scarabaeidae,Peltotrupes,profundus or youngi
462,42,site_5,oak,2011-05-07,8,NA,b_for,NA,Scarabaeidae,Blackburneus,fordi
462,42,site_5,oak,2011-05-07,8,NA,a_lec,10,Scarabaeidae,Ateuchus,lecontei
462,42,site_5,oak,2011-05-07,8,NA,a_bic,NA,Scarabaeidae,Aphodius,bicolor
462,42,site_5,oak,2011-05-07,8,NA,a_cra,NA,Scarabaeidae,Aphodius,crassulus
462,42,site_5,oak,2011-05-07,8,NA,a_stu,NA,Scarabaeidae,Aphodius,stupidus
462,42,site_5,oak,2011-05-07,8,NA,m_pun,NA,Scarabaeidae,Melanocanthon,punctaticollis
462,42,site_5,oak,2011-05-07,8,NA,o_aci,NA,Scarabaeidae,Onthophagus,aciculatulus
462,42,site_5,oak,2011-05-07,8,NA,a_liv,NA,Scarabaeidae,Aphodius,lividus
462,42,site_5,oak,2011-05-07,8,NA,d_car,NA,Scarabaeidae,Dichotomius,carolinus
462,42,site_5,oak,2011-05-07,8,NA,o_con,NA,Scarabaeidae,Onthophagus,concinnus
462,42,site_5,oak,2011-05-07,8,NA,o_str,NA,Scarabaeidae,Onthophagus,striatulus floridanus
462,42,site_5,oak,2011-05-07,8,NA,a_cyl,NA,Scarabaeidae,Ataenius,cylindrus ?
462,42,site_5,oak,2011-05-07,8,NA,g_bla,NA,Scarabaeidae,Geotrupes,b. blackburnii
462,42,site_5,oak,2011-05-07,8,NA,o_pen,NA,Scarabaeidae,Onthophagus,pennsylvanicus
462,42,site_5,oak,2011-05-07,8,NA,a_rub,NA,Scarabaeidae,Aphodius,rubeolus
462,42,site_5,oak,2011-05-07,8,NA,c_min,NA,Scarabaeidae,Copris,minutus
462,42,site_5,oak,2011-05-07,8,NA,c_vig,NA,Scarabaeidae,Canthon,vigilans
462,42,site_5,oak,2011-05-07,8,NA,b_pro,NA,Scarabaeidae,Boreocanthon,probus
462,42,site_5,oak,2011-05-07,8,NA,d_gib,NA,Scarabaeidae,Deltochilum,gibbosum gibbosum
462,42,site_5,oak,2011-05-07,8,NA,p_per,NA,Scarabaeidae,Pseudocanthon,perplexus
462,42,site_5,oak,2011-05-07,8,NA,h__,7,Histeridae,NA,NA
462,42,site_5,oak,2011-05-07,8,NA,sp1,NA,NA,NA,NA
462,42,site_5,oak,2011-05-07,8,NA,sp2,NA,NA,NA,NA
462,42,site_5,oak,2011-05-07,8,NA,unkno,NA,NA,NA,NA
463,43,site_5,oak,2011-05-07,8,NA,p_ign,NA,Scarabaeidae,Phanaeus,igneus floridanus
463,43,site_5,oak,2011-05-07,8,NA,b_dep,NA,Scarabaeidae,Boreocanthon,depressipennis
463,43,site_5,oak,2011-05-07,8,NA,o_tub,6,Scarabaeidae,Onthophagus,tuberculifrons
463,43,site_5,oak,2011-05-07,8,NA,o_okl,NA,Scarabaeidae,Onthophagus,oklahomensis (or pennsylvanicus oct-march)
463,43,site_5,oak,2011-05-07,8,NA,a_cam,NA,Scarabaeidae,Aphodius,campestris
463,43,site_5,oak,2011-05-07,8,NA,o_hec,NA,Scarabaeidae,Onthophagus,hecate
463,43,site_5,oak,2011-05-07,8,NA,m_bis,NA,Scarabaeidae,Melanocanthon,bispinatus
463,43,site_5,oak,2011-05-07,8,NA,g_vir,1,Scarabaeidae,Glaphyrocanthon,v. viridis
463,43,site_5,oak,2011-05-07,8,NA,p_pro,NA,Scarabaeidae,Peltotrupes,profundus or youngi
463,43,site_5,oak,2011-05-07,8,NA,b_for,NA,Scarabaeidae,Blackburneus,fordi
463,43,site_5,oak,2011-05-07,8,NA,a_lec,5,Scarabaeidae,Ateuchus,lecontei
463,43,site_5,oak,2011-05-07,8,NA,a_bic,NA,Scarabaeidae,Aphodius,bicolor
463,43,site_5,oak,2011-05-07,8,NA,a_cra,NA,Scarabaeidae,Aphodius,crassulus
463,43,site_5,oak,2011-05-07,8,NA,a_stu,NA,Scarabaeidae,Aphodius,stupidus
463,43,site_5,oak,2011-05-07,8,NA,m_pun,NA,Scarabaeidae,Melanocanthon,punctaticollis
463,43,site_5,oak,2011-05-07,8,NA,o_aci,NA,Scarabaeidae,Onthophagus,aciculatulus
463,43,site_5,oak,2011-05-07,8,NA,a_liv,NA,Scarabaeidae,Aphodius,lividus
463,43,site_5,oak,2011-05-07,8,NA,d_car,NA,Scarabaeidae,Dichotomius,carolinus
463,43,site_5,oak,2011-05-07,8,NA,o_con,NA,Scarabaeidae,Onthophagus,concinnus
463,43,site_5,oak,2011-05-07,8,NA,o_str,NA,Scarabaeidae,Onthophagus,striatulus floridanus
463,43,site_5,oak,2011-05-07,8,NA,a_cyl,NA,Scarabaeidae,Ataenius,cylindrus ?
463,43,site_5,oak,2011-05-07,8,NA,g_bla,NA,Scarabaeidae,Geotrupes,b. blackburnii
463,43,site_5,oak,2011-05-07,8,NA,o_pen,NA,Scarabaeidae,Onthophagus,pennsylvanicus
463,43,site_5,oak,2011-05-07,8,NA,a_rub,NA,Scarabaeidae,Aphodius,rubeolus
463,43,site_5,oak,2011-05-07,8,NA,c_min,NA,Scarabaeidae,Copris,minutus
463,43,site_5,oak,2011-05-07,8,NA,c_vig,NA,Scarabaeidae,Canthon,vigilans
463,43,site_5,oak,2011-05-07,8,NA,b_pro,NA,Scarabaeidae,Boreocanthon,probus
463,43,site_5,oak,2011-05-07,8,NA,d_gib,NA,Scarabaeidae,Deltochilum,gibbosum gibbosum
463,43,site_5,oak,2011-05-07,8,NA,p_per,NA,Scarabaeidae,Pseudocanthon,perplexus
463,43,site_5,oak,2011-05-07,8,NA,h__,2,Histeridae,NA,NA
463,43,site_5,oak,2011-05-07,8,NA,sp1,NA,NA,NA,NA
463,43,site_5,oak,2011-05-07,8,NA,sp2,NA,NA,NA,NA
463,43,site_5,oak,2011-05-07,8,NA,unkno,NA,NA,NA,NA
464,44,site_5,oak,2011-05-07,8,NA,p_ign,1,Scarabaeidae,Phanaeus,igneus floridanus
464,44,site_5,oak,2011-05-07,8,NA,b_dep,NA,Scarabaeidae,Boreocanthon,depressipennis
464,44,site_5,oak,2011-05-07,8,NA,o_tub,22,Scarabaeidae,Onthophagus,tuberculifrons
464,44,site_5,oak,2011-05-07,8,NA,o_okl,NA,Scarabaeidae,Onthophagus,oklahomensis (or pennsylvanicus oct-march)
464,44,site_5,oak,2011-05-07,8,NA,a_cam,2,Scarabaeidae,Aphodius,campestris
464,44,site_5,oak,2011-05-07,8,NA,o_hec,NA,Scarabaeidae,Onthophagus,hecate
464,44,site_5,oak,2011-05-07,8,NA,m_bis,NA,Scarabaeidae,Melanocanthon,bispinatus
464,44,site_5,oak,2011-05-07,8,NA,g_vir,NA,Scarabaeidae,Glaphyrocanthon,v. viridis
464,44,site_5,oak,2011-05-07,8,NA,p_pro,NA,Scarabaeidae,Peltotrupes,profundus or youngi
464,44,site_5,oak,2011-05-07,8,NA,b_for,NA,Scarabaeidae,Blackburneus,fordi
464,44,site_5,oak,2011-05-07,8,NA,a_lec,4,Scarabaeidae,Ateuchus,lecontei
464,44,site_5,oak,2011-05-07,8,NA,a_bic,NA,Scarabaeidae,Aphodius,bicolor
464,44,site_5,oak,2011-05-07,8,NA,a_cra,NA,Scarabaeidae,Aphodius,crassulus
464,44,site_5,oak,2011-05-07,8,NA,a_stu,NA,Scarabaeidae,Aphodius,stupidus
464,44,site_5,oak,2011-05-07,8,NA,m_pun,NA,Scarabaeidae,Melanocanthon,punctaticollis
464,44,site_5,oak,2011-05-07,8,NA,o_aci,NA,Scarabaeidae,Onthophagus,aciculatulus
464,44,site_5,oak,2011-05-07,8,NA,a_liv,NA,Scarabaeidae,Aphodius,lividus
464,44,site_5,oak,2011-05-07,8,NA,d_car,NA,Scarabaeidae,Dichotomius,carolinus
464,44,site_5,oak,2011-05-07,8,NA,o_con,NA,Scarabaeidae,Onthophagus,concinnus
464,44,site_5,oak,2011-05-07,8,NA,o_str,1,Scarabaeidae,Onthophagus,striatulus floridanus
464,44,site_5,oak,2011-05-07,8,NA,a_cyl,NA,Scarabaeidae,Ataenius,cylindrus ?
464,44,site_5,oak,2011-05-07,8,NA,g_bla,NA,Scarabaeidae,Geotrupes,b. blackburnii
464,44,site_5,oak,2011-05-07,8,NA,o_pen,NA,Scarabaeidae,Onthophagus,pennsylvanicus
464,44,site_5,oak,2011-05-07,8,NA,a_rub,NA,Scarabaeidae,Aphodius,rubeolus
464,44,site_5,oak,2011-05-07,8,NA,c_min,NA,Scarabaeidae,Copris,minutus
464,44,site_5,oak,2011-05-07,8,NA,c_vig,NA,Scarabaeidae,Canthon,vigilans
464,44,site_5,oak,2011-05-07,8,NA,b_pro,NA,Scarabaeidae,Boreocanthon,probus
464,44,site_5,oak,2011-05-07,8,NA,d_gib,NA,Scarabaeidae,Deltochilum,gibbosum gibbosum
464,44,site_5,oak,2011-05-07,8,NA,p_per,NA,Scarabaeidae,Pseudocanthon,perplexus
464,44,site_5,oak,2011-05-07,8,NA,h__,4,Histeridae,NA,NA
464,44,site_5,oak,2011-05-07,8,NA,sp1,NA,NA,NA,NA
464,44,site_5,oak,2011-05-07,8,NA,sp2,NA,NA,NA,NA
464,44,site_5,oak,2011-05-07,8,NA,unkno,NA,NA,NA,NA
465,45,site_5,oak,2011-05-07,8,NA,p_ign,NA,Scarabaeidae,Phanaeus,igneus floridanus
465,45,site_5,oak,2011-05-07,8,NA,b_dep,NA,Scarabaeidae,Boreocanthon,depressipennis
465,45,site_5,oak,2011-05-07,8,NA,o_tub,8,Scarabaeidae,Onthophagus,tuberculifrons
465,45,site_5,oak,2011-05-07,8,NA,o_okl,NA,Scarabaeidae,Onthophagus,oklahomensis (or pennsylvanicus oct-march)
465,45,site_5,oak,2011-05-07,8,NA,a_cam,5,Scarabaeidae,Aphodius,campestris
465,45,site_5,oak,2011-05-07,8,NA,o_hec,NA,Scarabaeidae,Onthophagus,hecate
465,45,site_5,oak,2011-05-07,8,NA,m_bis,NA,Scarabaeidae,Melanocanthon,bispinatus
465,45,site_5,oak,2011-05-07,8,NA,g_vir,1,Scarabaeidae,Glaphyrocanthon,v. viridis
465,45,site_5,oak,2011-05-07,8,NA,p_pro,NA,Scarabaeidae,Peltotrupes,profundus or youngi
465,45,site_5,oak,2011-05-07,8,NA,b_for,NA,Scarabaeidae,Blackburneus,fordi
465,45,site_5,oak,2011-05-07,8,NA,a_lec,1,Scarabaeidae,Ateuchus,lecontei
465,45,site_5,oak,2011-05-07,8,NA,a_bic,NA,Scarabaeidae,Aphodius,bicolor
465,45,site_5,oak,2011-05-07,8,NA,a_cra,NA,Scarabaeidae,Aphodius,crassulus
465,45,site_5,oak,2011-05-07,8,NA,a_stu,NA,Scarabaeidae,Aphodius,stupidus
465,45,site_5,oak,2011-05-07,8,NA,m_pun,1,Scarabaeidae,Melanocanthon,punctaticollis
465,45,site_5,oak,2011-05-07,8,NA,o_aci,NA,Scarabaeidae,Onthophagus,aciculatulus
465,45,site_5,oak,2011-05-07,8,NA,a_liv,NA,Scarabaeidae,Aphodius,lividus
465,45,site_5,oak,2011-05-07,8,NA,d_car,NA,Scarabaeidae,Dichotomius,carolinus
465,45,site_5,oak,2011-05-07,8,NA,o_con,NA,Scarabaeidae,Onthophagus,concinnus
465,45,site_5,oak,2011-05-07,8,NA,o_str,NA,Scarabaeidae,Onthophagus,striatulus floridanus
465,45,site_5,oak,2011-05-07,8,NA,a_cyl,NA,Scarabaeidae,Ataenius,cylindrus ?
465,45,site_5,oak,2011-05-07,8,NA,g_bla,NA,Scarabaeidae,Geotrupes,b. blackburnii
465,45,site_5,oak,2011-05-07,8,NA,o_pen,NA,Scarabaeidae,Onthophagus,pennsylvanicus
465,45,site_5,oak,2011-05-07,8,NA,a_rub,NA,Scarabaeidae,Aphodius,rubeolus
465,45,site_5,oak,2011-05-07,8,NA,c_min,NA,Scarabaeidae,Copris,minutus
465,45,site_5,oak,2011-05-07,8,NA,c_vig,NA,Scarabaeidae,Canthon,vigilans
465,45,site_5,oak,2011-05-07,8,NA,b_pro,NA,Scarabaeidae,Boreocanthon,probus
465,45,site_5,oak,2011-05-07,8,NA,d_gib,NA,Scarabaeidae,Deltochilum,gibbosum gibbosum
465,45,site_5,oak,2011-05-07,8,NA,p_per,NA,Scarabaeidae,Pseudocanthon,perplexus
465,45,site_5,oak,2011-05-07,8,NA,h__,1,Histeridae,NA,NA
465,45,site_5,oak,2011-05-07,8,NA,sp1,NA,NA,NA,NA
465,45,site_5,oak,2011-05-07,8,NA,sp2,NA,NA,NA,NA
465,45,site_5,oak,2011-05-07,8,NA,unkno,NA,NA,NA,NA
466,46,site_5,oak,2011-05-07,8,NA,p_ign,NA,Scarabaeidae,Phanaeus,igneus floridanus
466,46,site_5,oak,2011-05-07,8,NA,b_dep,NA,Scarabaeidae,Boreocanthon,depressipennis
466,46,site_5,oak,2011-05-07,8,NA,o_tub,16,Scarabaeidae,Onthophagus,tuberculifrons
466,46,site_5,oak,2011-05-07,8,NA,o_okl,NA,Scarabaeidae,Onthophagus,oklahomensis (or pennsylvanicus oct-march)
466,46,site_5,oak,2011-05-07,8,NA,a_cam,5,Scarabaeidae,Aphodius,campestris
466,46,site_5,oak,2011-05-07,8,NA,o_hec,NA,Scarabaeidae,Onthophagus,hecate
466,46,site_5,oak,2011-05-07,8,NA,m_bis,NA,Scarabaeidae,Melanocanthon,bispinatus
466,46,site_5,oak,2011-05-07,8,NA,g_vir,NA,Scarabaeidae,Glaphyrocanthon,v. viridis
466,46,site_5,oak,2011-05-07,8,NA,p_pro,NA,Scarabaeidae,Peltotrupes,profundus or youngi
466,46,site_5,oak,2011-05-07,8,NA,b_for,NA,Scarabaeidae,Blackburneus,fordi
466,46,site_5,oak,2011-05-07,8,NA,a_lec,8,Scarabaeidae,Ateuchus,lecontei
466,46,site_5,oak,2011-05-07,8,NA,a_bic,NA,Scarabaeidae,Aphodius,bicolor
466,46,site_5,oak,2011-05-07,8,NA,a_cra,NA,Scarabaeidae,Aphodius,crassulus
466,46,site_5,oak,2011-05-07,8,NA,a_stu,NA,Scarabaeidae,Aphodius,stupidus
466,46,site_5,oak,2011-05-07,8,NA,m_pun,NA,Scarabaeidae,Melanocanthon,punctaticollis
466,46,site_5,oak,2011-05-07,8,NA,o_aci,NA,Scarabaeidae,Onthophagus,aciculatulus
466,46,site_5,oak,2011-05-07,8,NA,a_liv,NA,Scarabaeidae,Aphodius,lividus
466,46,site_5,oak,2011-05-07,8,NA,d_car,NA,Scarabaeidae,Dichotomius,carolinus
466,46,site_5,oak,2011-05-07,8,NA,o_con,NA,Scarabaeidae,Onthophagus,concinnus
466,46,site_5,oak,2011-05-07,8,NA,o_str,NA,Scarabaeidae,Onthophagus,striatulus floridanus
466,46,site_5,oak,2011-05-07,8,NA,a_cyl,NA,Scarabaeidae,Ataenius,cylindrus ?
466,46,site_5,oak,2011-05-07,8,NA,g_bla,NA,Scarabaeidae,Geotrupes,b. blackburnii
466,46,site_5,oak,2011-05-07,8,NA,o_pen,NA,Scarabaeidae,Onthophagus,pennsylvanicus
466,46,site_5,oak,2011-05-07,8,NA,a_rub,NA,Scarabaeidae,Aphodius,rubeolus
466,46,site_5,oak,2011-05-07,8,NA,c_min,NA,Scarabaeidae,Copris,minutus
466,46,site_5,oak,2011-05-07,8,NA,c_vig,NA,Scarabaeidae,Canthon,vigilans
466,46,site_5,oak,2011-05-07,8,NA,b_pro,NA,Scarabaeidae,Boreocanthon,probus
466,46,site_5,oak,2011-05-07,8,NA,d_gib,NA,Scarabaeidae,Deltochilum,gibbosum gibbosum
466,46,site_5,oak,2011-05-07,8,NA,p_per,NA,Scarabaeidae,Pseudocanthon,perplexus
466,46,site_5,oak,2011-05-07,8,NA,h__,5,Histeridae,NA,NA
466,46,site_5,oak,2011-05-07,8,NA,sp1,NA,NA,NA,NA
466,46,site_5,oak,2011-05-07,8,NA,sp2,NA,NA,NA,NA
466,46,site_5,oak,2011-05-07,8,NA,unkno,NA,NA,NA,NA
467,47,site_5,oak,2011-05-07,8,NA,p_ign,1,Scarabaeidae,Phanaeus,igneus floridanus
467,47,site_5,oak,2011-05-07,8,NA,b_dep,NA,Scarabaeidae,Boreocanthon,depressipennis
467,47,site_5,oak,2011-05-07,8,NA,o_tub,16,Scarabaeidae,Onthophagus,tuberculifrons
467,47,site_5,oak,2011-05-07,8,NA,o_okl,NA,Scarabaeidae,Onthophagus,oklahomensis (or pennsylvanicus oct-march)
467,47,site_5,oak,2011-05-07,8,NA,a_cam,1,Scarabaeidae,Aphodius,campestris
467,47,site_5,oak,2011-05-07,8,NA,o_hec,NA,Scarabaeidae,Onthophagus,hecate
467,47,site_5,oak,2011-05-07,8,NA,m_bis,NA,Scarabaeidae,Melanocanthon,bispinatus
467,47,site_5,oak,2011-05-07,8,NA,g_vir,NA,Scarabaeidae,Glaphyrocanthon,v. viridis
467,47,site_5,oak,2011-05-07,8,NA,p_pro,NA,Scarabaeidae,Peltotrupes,profundus or youngi
467,47,site_5,oak,2011-05-07,8,NA,b_for,NA,Scarabaeidae,Blackburneus,fordi
467,47,site_5,oak,2011-05-07,8,NA,a_lec,9,Scarabaeidae,Ateuchus,lecontei
467,47,site_5,oak,2011-05-07,8,NA,a_bic,NA,Scarabaeidae,Aphodius,bicolor
467,47,site_5,oak,2011-05-07,8,NA,a_cra,1,Scarabaeidae,Aphodius,crassulus
467,47,site_5,oak,2011-05-07,8,NA,a_stu,NA,Scarabaeidae,Aphodius,stupidus
467,47,site_5,oak,2011-05-07,8,NA,m_pun,NA,Scarabaeidae,Melanocanthon,punctaticollis
467,47,site_5,oak,2011-05-07,8,NA,o_aci,NA,Scarabaeidae,Onthophagus,aciculatulus
467,47,site_5,oak,2011-05-07,8,NA,a_liv,NA,Scarabaeidae,Aphodius,lividus
467,47,site_5,oak,2011-05-07,8,NA,d_car,NA,Scarabaeidae,Dichotomius,carolinus
467,47,site_5,oak,2011-05-07,8,NA,o_con,NA,Scarabaeidae,Onthophagus,concinnus
467,47,site_5,oak,2011-05-07,8,NA,o_str,NA,Scarabaeidae,Onthophagus,striatulus floridanus
467,47,site_5,oak,2011-05-07,8,NA,a_cyl,NA,Scarabaeidae,Ataenius,cylindrus ?
467,47,site_5,oak,2011-05-07,8,NA,g_bla,NA,Scarabaeidae,Geotrupes,b. blackburnii
467,47,site_5,oak,2011-05-07,8,NA,o_pen,NA,Scarabaeidae,Onthophagus,pennsylvanicus
467,47,site_5,oak,2011-05-07,8,NA,a_rub,NA,Scarabaeidae,Aphodius,rubeolus
467,47,site_5,oak,2011-05-07,8,NA,c_min,NA,Scarabaeidae,Copris,minutus
467,47,site_5,oak,2011-05-07,8,NA,c_vig,NA,Scarabaeidae,Canthon,vigilans
467,47,site_5,oak,2011-05-07,8,NA,b_pro,NA,Scarabaeidae,Boreocanthon,probus
467,47,site_5,oak,2011-05-07,8,NA,d_gib,NA,Scarabaeidae,Deltochilum,gibbosum gibbosum
467,47,site_5,oak,2011-05-07,8,NA,p_per,NA,Scarabaeidae,Pseudocanthon,perplexus
467,47,site_5,oak,2011-05-07,8,NA,h__,6,Histeridae,NA,NA
467,47,site_5,oak,2011-05-07,8,NA,sp1,NA,NA,NA,NA
467,47,site_5,oak,2011-05-07,8,NA,sp2,NA,NA,NA,NA
467,47,site_5,oak,2011-05-07,8,NA,unkno,NA,NA,NA,NA
468,48,site_5,oak,2011-05-07,8,NA,p_ign,NA,Scarabaeidae,Phanaeus,igneus floridanus
468,48,site_5,oak,2011-05-07,8,NA,b_dep,NA,Scarabaeidae,Boreocanthon,depressipennis
468,48,site_5,oak,2011-05-07,8,NA,o_tub,6,Scarabaeidae,Onthophagus,tuberculifrons
468,48,site_5,oak,2011-05-07,8,NA,o_okl,NA,Scarabaeidae,Onthophagus,oklahomensis (or pennsylvanicus oct-march)
468,48,site_5,oak,2011-05-07,8,NA,a_cam,2,Scarabaeidae,Aphodius,campestris
468,48,site_5,oak,2011-05-07,8,NA,o_hec,NA,Scarabaeidae,Onthophagus,hecate
468,48,site_5,oak,2011-05-07,8,NA,m_bis,7,Scarabaeidae,Melanocanthon,bispinatus
468,48,site_5,oak,2011-05-07,8,NA,g_vir,NA,Scarabaeidae,Glaphyrocanthon,v. viridis
468,48,site_5,oak,2011-05-07,8,NA,p_pro,NA,Scarabaeidae,Peltotrupes,profundus or youngi
468,48,site_5,oak,2011-05-07,8,NA,b_for,NA,Scarabaeidae,Blackburneus,fordi
468,48,site_5,oak,2011-05-07,8,NA,a_lec,9,Scarabaeidae,Ateuchus,lecontei
468,48,site_5,oak,2011-05-07,8,NA,a_bic,NA,Scarabaeidae,Aphodius,bicolor
468,48,site_5,oak,2011-05-07,8,NA,a_cra,NA,Scarabaeidae,Aphodius,crassulus
468,48,site_5,oak,2011-05-07,8,NA,a_stu,NA,Scarabaeidae,Aphodius,stupidus
